B,関係会社短期貸付金（純額）,関係会社短期貸付金（純額）,"Short-term loans receivable from subsidiaries and associates, net","Short-term loans receivable from subsidiaries and associates, net",,,jppfs_cor,ShortTermLoansReceivableToSubsidiariesAndAffiliatesNet,xbrli:monetaryItemType,xbrli:item,instant,debit,false,6,,,
A,未収入金,未収入金,Accounts receivable - other,Accounts receivable-other,,,jppfs_cor,AccountsReceivableOther,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
B,関係会社未収入金,関係会社未収入金,Accounts receivable from subsidiaries and associates - other,Accounts receivable from subsidiaries and associates - other,,,jppfs_cor,AccountsReceivableOtherFromSubsidiariesAndAffiliates,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
A,未収消費税等,未収消費税等,Consumption taxes receivable,Consumption taxes receivable,,,jppfs_cor,ConsumptionTaxesReceivable,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
A,未収還付法人税等,未収還付法人税等,Income taxes receivable,Income taxes receivable,,,jppfs_cor,IncomeTaxesReceivable,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
A,営業外受取手形,営業外受取手形,Non-operating notes receivable,Non-operating notes receivable,,,jppfs_cor,NonOperatingNotesReceivable,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
A,営業外電子記録債権,営業外電子記録債権、流動資産,Electronically recorded monetary claims - non-operating,Electronically recorded monetary claims-non-operating-CA,,,jppfs_cor,ElectronicallyRecordedMonetaryClaimsNonOperatingCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
B,1年内回収予定の長期貸付金,1年内回収予定の長期貸付金,Current portion of long-term loans receivable,Current portion of long-term loans receivable,,,jppfs_cor,CurrentPortionOfLongTermLoansReceivable,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
B,1年内回収予定の関係会社長期貸付金,1年内回収予定の関係会社長期貸付金,Current portion of long-term loans receivable from subsidiaries and associates,Current portion of long-term loans receivable from subsidiaries and associates,,,jppfs_cor,CurrentPortionOfLongTermLoansReceivableFromSubsidiariesAndAffiliates,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
B,1年内回収予定の差入保証金,1年内回収予定の差入保証金,Current portion of guarantee deposits,Current portion of guarantee deposits,,,jppfs_cor,CurrentPortionOfGuaranteeDeposits,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
B,その他の未収入金,その他の未収入金,Other accounts receivable,Other accounts receivable,,,jppfs_cor,OtherAccountsReceivable,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
B,関係会社預け金,関係会社預け金,Deposit paid in subsidiaries and associates,Deposit paid in subsidiaries and associates,,,jppfs_cor,DepositPaidInSubsidiariesAndAffiliates,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
B,関係会社短期債権,関係会社短期債権,Short-term receivables from subsidiaries and associates,Short-term receivables from subsidiaries and associates,,,jppfs_cor,ShortTermReceivablesFromSubsidiariesAndAffiliates,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
B,金銭債権信託受益権,金銭債権信託受益権,Beneficiary right of accounts receivable in trust,Beneficiary right of accounts receivable in trust,,,jppfs_cor,BeneficiaryRightOfAccountsReceivableInTrust,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
B,差入保証金,差入保証金、流動資産,Guarantee deposits,Guarantee deposits-CA,,,jppfs_cor,GuaranteeDepositsCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
B,従業員に対する短期債権,従業員に対する短期債権,Short-term claims on employees,Short-term claims on employees,,,jppfs_cor,ShortTermClaimsOnEmployees,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
B,従業員に対する短期貸付金,従業員に対する短期貸付金,Short-term loans receivable from employees,Short-term loans receivable from employees,,,jppfs_cor,ShortTermLoansToEmployees,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
B,信託受益権,信託受益権、流動資産,Trust beneficiary right,Trust beneficiary right-CA,,,jppfs_cor,TrustBeneficiaryRightCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
A,立替金,立替金,Advances paid,Advances paid,,,jppfs_cor,AdvancesPaid,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
B,仮払金,仮払金,Suspense payments,Suspense payments,,,jppfs_cor,SuspensePayments,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
B,預け金,預け金,Deposits paid,Deposits paid,,,jppfs_cor,DepositsPaid,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
A,リース債権,リース債権、流動資産,Lease receivables,Lease receivables-CA,,,jppfs_cor,LeaseReceivablesCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,4,,,
A,貸倒引当金,貸倒引当金、リース債権、流動資産,Allowance for doubtful accounts,Allowance for doubtful accounts-lease receivables-CA,,,jppfs_cor,AllowanceForDoubtfulAccountsLeaseReceivablesCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
